x,y
10.852894160334,0.38284144744127246
40.530465494993166,0.42899009587024395
0.01,-0.1547263656358382
2.6197389999999996,0.1902430219723712
16.878313000000002,0.40534127684810883
0.9799029999999999,-0.1841640107800906
1.959805,0.10895815771047523
3.4896519999999995,0.2518949421985255
1.5298479999999999,0.02177675440207949
1.449856,0.0003880064431172059
1.449856,0.00038803581628599204
1.449856,0.00038803581628599204
1.419859,-0.008191136705953284
1.439857,-0.0024370745379975745
1.449856,0.0003880401889375662
1.459855,0.0031779000296516813
1.449856,0.00038803161740474934
1.449856,0.00038803581628599204
1.449856,0.0003880358162753339
1.439857,-0.0024370885593043567
